x0000,y0000
472.1367521368,102.7140296383
472.3076923077,106.6915843959
472.4786324786,100.3319706993
472.6495726496,100.8709331228
472.8205128205,107.4664029589
472.9914529915,106.4719579150
473.1623931624,103.2690025915
473.3333333333,101.8145395899
473.5042735043,105.5556461337
473.6752136752,105.1250707125
473.8461538462,103.7718170490
474.0170940171,106.5561623752
474.1880341880,107.5180221436
474.358974359,109.0592434728
474.5299145299,101.5649576157
474.7008547009,104.5315144276
474.8717948718,106.3100547823
475.0427350427,106.3197924388
475.2136752137,108.1083919554
475.3846153846,107.4338611626
475.5555555556,103.7149055969
475.7264957265,100.708154282
475.8974358974,108.1350076690
476.0683760684,109.997753576
476.2393162393,106.6915356133
476.4102564103,108.1154708078
476.5811965812,105.6363209464
476.7521367521,103.4938568683
476.9230769231,104.3594291980
477.0940170940,104.2420984621
477.264957265,100.2746652818
477.4358974359,105.7522823859
477.6068376068,108.5742256968
477.7777777778,100.0287296572
477.9487179487,101.3399514196
478.1196581197,109.1255659723
478.2905982906,108.7367076804
478.4615384615,107.1973227992
478.6324786325,107.8924470669
478.8034188034,107.9924694596
478.9743589744,106.5802098704
479.1452991453,103.3191209065
479.3162393162,103.8771779332
479.4871794872,108.1633258403
479.6581196581,108.0244335651
479.8290598291,106.1536767369
480.,100.3951133430
480.1709401709,109.7682097793
480.3418803419,107.3472719368
480.5128205128,108.6020712151
480.6837606838,103.8781263069
480.8547008547,105.0352035931
481.0256410256,105.8291519639
481.1965811966,100.9151834474
481.3675213675,107.1030418443
481.5384615385,107.4087449704
481.7094017094,108.6321468972
481.8803418803,102.8402619127
482.0512820513,109.3545285426
482.2222222222,105.5177820802
482.3931623932,100.0372407686
482.5641025641,102.307441339
482.7350427350,108.7676316410
482.905982906,100.5423962364
483.0769230769,101.5805438092
483.2478632479,105.0837573196
483.4188034188,109.404137228
483.5897435897,109.7542145336
483.7606837607,107.1504426924
483.9316239316,103.3701977798
484.1025641026,102.3469459851
484.2735042735,108.7411878670
484.4444444444,101.2014671468
484.6153846154,100.9020626638
484.7863247863,106.3107651496
484.9572649573,100.4722953746
485.1282051282,108.9601841952
485.2991452991,109.2760518597
485.4700854701,103.2203307267
485.6410256410,106.1922203473
485.811965812,102.271101255
485.9829059829,107.570625088
486.1538461538,101.9279013146
486.3247863248,105.1441198072
486.4957264957,104.2507933211
486.6666666667,107.8796610620
486.8376068376,102.5724756030
487.0085470085,110.1823600337
487.1794871795,106.4930059716
487.3504273504,102.0240764856
487.5213675214,109.9137307363
487.6923076923,102.1248388509
487.8632478632,105.0473792176
488.0341880342,108.4458935445
488.2051282051,104.3097894863
488.3760683761,108.834710444
488.5470085470,111.2252855446
488.7179487179,104.2141696507
488.8888888889,110.1169763108
489.0598290598,105.9854063424
489.2307692308,109.8255929362
489.4017094017,106.0185505554
489.5726495726,109.8120417784
489.7435897436,106.6761696202
489.9145299145,108.9258296640
490.0854700855,115.7209618602
490.2564102564,118.6082859161
490.4273504274,116.9913520449
490.5982905983,117.3326357686
490.7692307692,114.6616147613
490.9401709402,118.7830105351
491.1111111111,125.9608062802
491.2820512821,124.0980545218
491.452991453,129.0386366893
491.6239316239,130.0887669261
491.7948717949,137.5744880527
491.9658119658,145.0048256584
492.1367521368,151.1391512552
492.3076923077,156.6571466695
492.4786324786,164.7006712113
492.6495726496,175.7614197694
492.8205128205,176.3215627575
492.9914529915,186.1894180291
493.1623931624,201.9411222543
493.3333333333,210.3767759296
493.5042735043,227.0196887075
493.6752136752,242.2070848604
493.8461538462,256.7050711497
494.0170940171,274.1360213481
494.1880341880,293.6502728266
494.358974359,310.4121161762
494.5299145299,329.6286054713
494.7008547009,346.9085908464
494.8717948718,369.6260307372
495.0427350427,396.0670646708
495.2136752137,426.9991955303
495.3846153846,445.1799631618
495.5555555556,479.7214677579
495.7264957265,506.3402598861
495.8974358974,531.8630585491
496.0683760684,564.6785535486
496.2393162393,595.5858353629
496.4102564103,633.4503058267
496.5811965812,661.040315033
496.7521367521,696.1915679122
496.9230769231,728.7696784194
497.0940170940,756.9314122516
497.264957265,792.0373092179
497.4358974359,822.2868874573
497.6068376068,852.5775671831
497.7777777778,884.5324597916
497.9487179487,915.2672297664
498.1196581197,944.4763103710
498.2905982906,968.9562763076
498.4615384615,998.0710438912
498.6324786325,1016.3459317285
498.8034188034,1039.606265301
498.9743589744,1049.5275254782
499.1452991453,1069.5508418792
499.3162393162,1084.7021553065
499.4871794872,1087.1891054079
499.6581196581,1098.6172224055
499.8290598291,1105.5770669624
500.,1102.524699327
500.1709401709,1101.6726051020
500.3418803419,1098.3712115338
500.5128205128,1096.6127746974
500.6837606838,1082.2859739411
500.8547008547,1074.1277177134
501.0256410256,1052.0626877724
501.1965811966,1035.6356537787
501.3675213675,1011.9635562655
501.5384615385,989.6870370331
501.7094017094,968.0788872670
501.8803418803,941.8445013383
502.0512820513,919.2602332937
502.2222222222,889.3804885817
502.3931623932,852.0254940161
502.5641025641,826.8004669497
502.7350427350,791.421067851
502.905982906,757.7602380518
503.0769230769,730.2994973596
503.2478632479,693.7284683692
503.4188034188,658.3682257072
503.5897435897,628.0555662324
503.7606837607,599.960624662
503.9316239316,564.3785368413
504.1025641026,538.7690294137
504.2735042735,510.4960471589
504.4444444444,482.1912967594
504.6153846154,448.4035186572
504.7863247863,420.2407425214
504.9572649573,398.7357679303
505.1282051282,371.8885133641
505.2991452991,349.9396768488
505.4700854701,327.0732891454
505.6410256410,306.3668987092
505.811965812,286.0277398117
505.9829059829,267.2419967930
506.1538461538,257.5593585743
506.3247863248,243.9556000202
506.4957264957,227.5261876289
506.6666666667,209.7238095925
506.8376068376,202.1909168779
507.0085470085,192.75475582
507.1794871795,179.271895219
507.3504273504,171.3786546076
507.5213675214,168.0547762503
507.6923076923,157.5186904775
507.8632478632,155.2060227284
508.0341880342,146.0815778903
508.2051282051,136.9922711104
508.3760683761,130.7248005773
508.5470085470,126.7974065846
508.7179487179,123.3198806495
508.8888888889,119.7226592989
509.0598290598,125.3164915270
509.2307692308,117.4274378477
509.4017094017,112.7485182749
509.5726495726,113.2792254388
509.7435897436,111.9894851721
509.9145299145,111.9679260162
510.0854700855,115.5728932293
510.2564102564,110.7109098407
510.4273504274,107.9079247082
510.5982905983,112.524151619
510.7692307692,108.7210664314
510.9401709402,110.6585197475
511.1111111111,104.8891463476
511.2820512821,108.2162607616
511.452991453,111.3993911898
511.6239316239,109.3179502642
511.7948717949,101.5327215265
511.9658119658,104.1945742304
512.1367521368,104.2079679806
512.3076923077,109.9319218965
512.4786324786,101.9864405517
512.6495726496,104.0276966864
512.8205128205,109.2701080975
512.9914529915,102.4842098019
513.1623931624,106.8538056913
513.3333333333,100.7609104932
513.5042735043,108.7849927486
513.6752136752,107.3061419232
513.8461538462,101.6554350521
514.0170940171,101.7730536976
514.1880341880,101.7163624730
514.358974359,102.803130998
514.5299145299,104.4786256569
514.7008547009,108.6712422772
514.8717948718,104.4203705055
515.0427350427,107.0065180872
515.2136752137,108.940972459
515.3846153846,103.1573258459
515.5555555556,102.3125713012
515.7264957265,102.8305562407
515.8974358974,104.6502617909
516.0683760684,106.8676364044
516.2393162393,103.6277003922
516.4102564103,102.1853938799
516.5811965812,107.6042016691
516.7521367521,102.9676435722
516.9230769231,108.4027548072
517.0940170940,106.8474668196
517.264957265,103.799623827
517.4358974359,100.7390172532
517.6068376068,101.9837440585
517.7777777778,100.2827547928
517.9487179487,104.1719268343
518.1196581197,107.2323844805
518.2905982906,100.8995330697
518.4615384615,102.0620381065
518.6324786325,106.6059669344
518.8034188034,104.0497249859
518.9743589744,101.9823588304
519.1452991453,108.9700536364
519.3162393162,100.0494813389
519.4871794872,109.3490579743
519.6581196581,108.2893838238
519.8290598291,102.7256469525
520.,100.5825427639
520.1709401709,102.8482624112
520.3418803419,108.1498410231
520.5128205128,102.8855318027
520.6837606838,102.7733895286
520.8547008547,103.5062346267
521.0256410256,108.1046019389
521.1965811966,102.2800443433
521.3675213675,102.3696271186
521.5384615385,109.3270183811
521.7094017094,108.0028831764
521.8803418803,103.0777123515
522.0512820513,105.1951281711
522.2222222222,109.3452108452
522.3931623932,106.7824441652
522.5641025641,108.9665371803
522.7350427350,104.9687895461
522.905982906,109.0057349158
523.0769230769,108.9770609391
523.2478632479,108.7907053968
523.4188034188,105.2886579611
523.5897435897,101.4939360853
523.7606837607,100.5192289562
523.9316239316,100.0068664795
524.1025641026,108.8996640479
524.2735042735,100.2129222215
524.4444444444,108.425644138
524.6153846154,108.4153852
524.7863247863,101.0856003747
524.9572649573,107.6903880704
525.1282051282,102.8421117359
525.2991452991,103.9761443687
525.4700854701,100.3711968261
525.6410256410,103.4405336727
525.811965812,100.502654116
525.9829059829,100.8385826026
526.1538461538,108.847252666
526.3247863248,102.1730596577
526.4957264957,103.5797911696
526.6666666667,103.3467908937
526.8376068376,102.3990469075
527.0085470085,102.6576587656
527.1794871795,102.8711141059
527.3504273504,106.861633798
527.5213675214,104.2649551725
527.6923076923,109.7968868062
527.8632478632,104.916819498
528.0341880342,107.5866919147
528.2051282051,107.7445016143
528.3760683761,100.7612954968
528.5470085470,107.5747960460
528.7179487179,104.4285029227
528.8888888889,108.0764722998
529.0598290598,108.8306939337
529.2307692308,103.5323214802
529.4017094017,103.1086733241
529.5726495726,103.5025742017
529.7435897436,103.5284395390
529.9145299145,100.261983138
530.0854700855,109.7302113715
530.2564102564,103.1390486468
530.4273504274,101.9304290037
530.5982905983,104.2277736709
530.7692307692,108.017834745
530.9401709402,106.6727870176
531.1111111111,104.327960818
531.2820512821,106.483607528
531.452991453,107.3631218620
531.6239316239,101.9415723261
531.7948717949,107.6330236988
531.9658119658,101.4409263068
532.1367521368,101.3637814065
532.3076923077,104.7557036450
532.4786324786,106.4970292699
532.6495726496,102.4716427670
532.8205128205,108.0222258036
532.9914529915,109.8911047429
533.1623931624,105.9666476797
533.3333333333,108.7534077372
533.5042735043,102.7347657553
533.6752136752,101.1777349914
533.8461538462,100.6697488133
534.0170940171,104.005703393
534.1880341880,105.7774664919
534.358974359,102.4517112665
534.5299145299,104.2231826756
534.7008547009,105.1278443065
534.8717948718,108.6537613329
535.0427350427,100.5229543751
535.2136752137,106.4253200366
535.3846153846,109.1317132492
535.5555555556,107.3969882301
535.7264957265,106.7928571122
535.8974358974,102.3671267364
536.0683760684,106.31557321
536.2393162393,100.8921608987
536.4102564103,100.9621559067
536.5811965812,104.9903387695
536.7521367521,106.5251915197
536.9230769231,103.9755584547
537.0940170940,104.8219983497
537.264957265,108.1265384569
537.4358974359,107.8842563031
537.6068376068,108.9728731948
537.7777777778,108.8791639965
537.9487179487,101.8526382591
538.1196581197,102.6271858589
538.2905982906,103.1648196461
538.4615384615,109.6958609937
538.6324786325,104.2526378485
538.8034188034,106.3214269818
538.9743589744,104.2717590732
539.1452991453,106.4309749215
539.3162393162,103.9656449362
539.4871794872,103.6798085543
539.6581196581,103.1084980236
539.8290598291,107.3693655102
540.,104.1489388311
540.1709401709,109.2859859323
540.3418803419,109.5991264917
540.5128205128,104.9648856736
540.6837606838,103.8533417504
540.8547008547,102.2570007419
541.0256410256,101.3334982339
541.1965811966,100.4917864123
541.3675213675,107.3379951963
541.5384615385,103.3596605332
541.7094017094,104.3122746387
541.8803418803,108.7232687300
542.0512820513,106.2808007254
542.2222222222,106.3787529638
542.3931623932,107.0512042992
542.5641025641,104.7791491402
542.7350427350,105.6687780850
542.905982906,102.9960551719
543.0769230769,103.480695178
543.2478632479,105.2614932422
543.4188034188,108.1381193262
543.5897435897,105.0438016338
543.7606837607,108.0384924044
543.9316239316,100.7247988175
544.1025641026,107.7056354543
544.2735042735,102.2793575992
544.4444444444,106.8082060424
544.6153846154,102.0472437666
544.7863247863,101.7817895632
544.9572649573,101.4693516935
545.1282051282,107.6639114214
545.2991452991,104.0192481982
545.4700854701,104.0633518724
545.6410256410,104.1460163558
545.811965812,104.9037447203
545.9829059829,103.8534602475
546.1538461538,108.0878151664
546.3247863248,109.373697315
546.4957264957,102.3877544256
546.6666666667,104.380655354
546.8376068376,105.6747261773
547.0085470085,103.8641909908
547.1794871795,103.4522578026
547.3504273504,107.3574096282
547.5213675214,109.2050325088
547.6923076923,101.0053673643
547.8632478632,103.5156546736
548.0341880342,101.1771552108
548.2051282051,103.9406994087
548.3760683761,109.9919740605
548.5470085470,103.1251013783
548.7179487179,104.3280935741
548.8888888889,102.0975176330
549.0598290598,109.2342265700
549.2307692308,102.7517268099
549.4017094017,101.0153948442
549.5726495726,109.4217252592
549.7435897436,109.2876283137
549.9145299145,106.9427794648
550.0854700855,106.2455673722
550.2564102564,103.0727021778
550.4273504274,109.8035700783
550.5982905983,105.7211590267
550.7692307692,100.7500743221
550.9401709402,105.6928727082
551.1111111111,106.012207345
551.2820512821,106.5355601293
551.452991453,106.0241897345
551.6239316239,103.4086346778
551.7948717949,101.609321526
551.9658119658,105.2206390586
552.1367521368,109.5773332651
552.3076923077,109.8013746578
552.4786324786,100.7016744043
552.6495726496,100.1724978259
552.8205128205,105.382359491
552.9914529915,100.0195648834
553.1623931624,107.5183625855
553.3333333333,102.7113517466
553.5042735043,106.3211283361
553.6752136752,108.8636227236
553.8461538462,104.6094089410
554.0170940171,105.3058598664
554.1880341880,102.2178546620
554.358974359,105.2376093159
554.5299145299,106.1889937651
554.7008547009,101.1676128912
554.8717948718,108.9307187167
555.0427350427,106.4718539121
555.2136752137,104.9720257643
555.3846153846,109.1300434395
555.5555555556,108.2667975736
555.7264957265,109.6716932708
555.8974358974,105.4032935576
556.0683760684,106.6089082734
556.2393162393,108.0102146031
556.4102564103,104.7498931011
556.5811965812,108.6958218232
556.7521367521,104.1380948388
556.9230769231,100.6458535886
557.0940170940,104.0999268128
557.264957265,108.5748612639
557.4358974359,103.7516921495
557.6068376068,103.8300401089
557.7777777778,104.6618150804
557.9487179487,105.9175592028
558.1196581197,103.8409360162
558.2905982906,104.2214117369
558.4615384615,107.7928390424
558.6324786325,108.1292775360
558.8034188034,104.8543629897
558.9743589744,107.8553784479
559.1452991453,103.4356755341
559.3162393162,100.1393162090
559.4871794872,101.4590065753
559.6581196581,103.7835223521
559.8290598291,104.9554817806
560.,105.6055042185
560.1709401709,103.3024817237
560.3418803419,106.4297543756
560.5128205128,105.2393465627
560.6837606838,106.3175144604
560.8547008547,101.3539141348
561.0256410256,109.7802767344
561.1965811966,108.6924467109
561.3675213675,103.7270916104
561.5384615385,107.1527341755
561.7094017094,103.6456094765
561.8803418803,105.0673474813
562.0512820513,105.6503109297
562.2222222222,103.9848410632
562.3931623932,102.957905708
562.5641025641,108.6048523052
562.7350427350,108.7717312764
562.905982906,103.0633770869
563.0769230769,101.8581641770
563.2478632479,107.918838326
563.4188034188,109.3052356579
563.5897435897,103.0292298076
563.7606837607,106.3426130110
563.9316239316,109.1076151013
564.1025641026,104.1027605390
564.2735042735,107.0197494680
564.4444444444,100.1355090746
564.6153846154,108.9626585226
564.7863247863,100.6649236892
564.9572649573,105.7637037334
565.1282051282,105.6958924656
565.2991452991,108.2974083142
565.4700854701,108.6664944397
565.6410256410,106.0213178466
565.811965812,106.27992156
565.9829059829,107.2261187699
566.1538461538,109.9138388775
566.3247863248,102.4464773758
566.4957264957,107.7287040854
566.6666666667,103.1673640907
566.8376068376,108.2285159609
567.0085470085,101.2357139143
567.1794871795,100.0425643487
567.3504273504,108.9235850351
567.5213675214,109.0001562913
567.6923076923,100.2215291466
567.8632478632,104.7669553514
568.0341880342,108.8346653697
568.2051282051,105.9975601923
568.3760683761,107.0271032054
568.5470085470,106.6162045299
568.7179487179,109.6617400143
568.8888888889,109.4057775625
569.0598290598,105.5780757381
569.2307692308,106.1782641863
569.4017094017,105.7162871253
569.5726495726,104.2830943422
569.7435897436,101.3780332777
569.9145299145,100.6665748824
570.0854700855,105.2964014622
570.2564102564,100.3186989942
570.4273504274,100.1768809581
570.5982905983,102.0827943297
570.7692307692,100.8544732271
570.9401709402,104.5350585021
571.1111111111,109.8304618491
571.2820512821,108.7647721143
571.452991453,107.7883057899
571.6239316239,106.9180889472
571.7948717949,103.1972033225
571.9658119658,109.9581631087
572.1367521368,109.6516871221
572.3076923077,101.6142586144
572.4786324786,105.1918814907
572.6495726496,107.8953320289
572.8205128205,104.0069123082
572.9914529915,102.2892347047
573.1623931624,107.3440206786
573.3333333333,109.1810364268
573.5042735043,100.0228846889
573.6752136752,105.2181571897
573.8461538462,103.9459579054
574.0170940171,107.9354672252
574.1880341880,103.54161148
574.358974359,100.9220921092
574.5299145299,100.6427944854
574.7008547009,107.7726149601
574.8717948718,109.3008189815
575.0427350427,102.9290874496
575.2136752137,104.4299965199
575.3846153846,102.2073152676
575.5555555556,101.5573665517
575.7264957265,108.2979542532
575.8974358974,108.3642992221
576.0683760684,100.0714255476
576.2393162393,100.9707177270
576.4102564103,108.4071223079
576.5811965812,105.6884138672
576.7521367521,102.0484780649
576.9230769231,109.331322515
577.0940170940,102.7144927485
577.264957265,106.4422316019
577.4358974359,106.5839036003
577.6068376068,108.9180866614
577.7777777778,105.4675507000
577.9487179487,105.9571177670
578.1196581197,100.9292480858
578.2905982906,101.5429482035
578.4615384615,107.3574377197
578.6324786325,107.2561862588
578.8034188034,109.2595958984
578.9743589744,102.9421579035
579.1452991453,109.9472361805
579.3162393162,108.6885626997
579.4871794872,105.9739483716
579.6581196581,104.9436320778
579.8290598291,104.1961040298
580.,100.4975399386
580.1709401709,101.5140315629
580.3418803419,104.0423833501
580.5128205128,104.4261533416
580.6837606838,103.9653711786
580.8547008547,100.4850861953
581.0256410256,109.7670378902
581.1965811966,108.1223910172
581.3675213675,102.2334729521
581.5384615385,108.7914135619
581.7094017094,104.5606575114
581.8803418803,108.8716222395
582.0512820513,101.0265742086
582.2222222222,109.3618580291
582.3931623932,106.7730601401
582.5641025641,106.2247161097
582.7350427350,100.5878021309
582.905982906,105.4623417444
583.0769230769,100.2653395701
583.2478632479,101.5379253005
583.4188034188,108.5078534596
583.5897435897,105.6574366490
583.7606837607,103.9151382809
583.9316239316,103.5515626470
584.1025641026,109.1924906514
584.2735042735,108.7261061653
584.4444444444,102.6172494222
584.6153846154,101.0379251648
584.7863247863,107.4062792699
584.9572649573,104.5718604718
585.1282051282,103.0404945687
585.2991452991,100.3832610639
585.4700854701,100.3377339255
585.6410256410,103.3173121272
585.811965812,106.2468916692
585.9829059829,101.0502441912
586.1538461538,104.958816442
586.3247863248,101.2370377719
586.4957264957,107.2444429595
586.6666666667,102.4158209378
586.8376068376,102.7836784097
587.0085470085,103.1415704387
587.1794871795,107.2398457072
587.3504273504,109.4591045059
587.5213675214,108.8029519855
587.6923076923,100.3674661175
587.8632478632,102.0668535764
588.0341880342,103.1000556897
588.2051282051,107.539495919
588.3760683761,103.2857304802
588.5470085470,100.8315699858
588.7179487179,100.4217965354
588.8888888889,107.9658686281
589.0598290598,105.8208287607
589.2307692308,106.7389112161
589.4017094017,101.8880285295
589.5726495726,109.9248691437
589.7435897436,102.1608541886
589.9145299145,105.5217352947
590.0854700855,109.7819558625
590.2564102564,107.8331548731
590.4273504274,104.8333559749
590.5982905983,100.5486945354
590.7692307692,107.4152342948
590.9401709402,105.7929655721
591.1111111111,108.7888469665
591.2820512821,101.8190004392
591.452991453,103.2085405671
591.6239316239,101.0870282057
591.7948717949,102.4466809662
591.9658119658,105.7317432472
592.1367521368,100.1761920763
592.3076923077,102.1688884350
592.4786324786,106.2799744539
592.6495726496,105.0484216112
592.8205128205,108.3344836352
592.9914529915,108.7186156459
593.1623931624,109.6579954722
593.3333333333,106.400330778
593.5042735043,103.4183358461
593.6752136752,104.5035837391
593.8461538462,107.797324859
594.0170940171,103.8184681546
594.1880341880,107.9904808862
594.358974359,101.0065775644
594.5299145299,101.2361860752
594.7008547009,108.4555443511
594.8717948718,102.1595255576
595.0427350427,104.1531454388
595.2136752137,109.6473003804
595.3846153846,107.0864082095
595.5555555556,107.7531568886
595.7264957265,105.2372519422
595.8974358974,101.4090348533
596.0683760684,104.9659698722
596.2393162393,100.1782550024
596.4102564103,103.6812428254
596.5811965812,103.8665232724
596.7521367521,109.2362260109
596.9230769231,102.9833709636
597.0940170940,109.7997979465
597.264957265,105.8779036325
597.4358974359,105.8462051473
597.6068376068,103.6614912354
597.7777777778,107.5721890752
597.9487179487,106.9517928501
598.1196581197,100.5146248296
598.2905982906,105.657988878
598.4615384615,101.1882095315
598.6324786325,102.5637196146
598.8034188034,107.420606636
598.9743589744,107.1299255129
599.1452991453,105.3664792588
599.3162393162,104.1639792775
599.4871794872,109.7027758961
599.6581196581,105.0021178216
599.8290598291,102.5110427623
600.,106.49312627
600.1709401709,109.8820576431
600.3418803419,101.7887369636
600.5128205128,101.3262279100
600.6837606838,104.3645981216
600.8547008547,103.6330342406
601.0256410256,100.5903436050
601.1965811966,101.0939774502
601.3675213675,107.0844948752
601.5384615385,106.4456529905
601.7094017094,106.8759178397
601.8803418803,100.3047417436
602.0512820513,107.6746020663
602.2222222222,101.5895794119
602.3931623932,109.7272686831
602.5641025641,109.7533188825
602.7350427350,108.9158844506
602.905982906,107.0846932288
603.0769230769,105.0626267069
603.2478632479,101.3130966191
603.4188034188,108.4380852399
603.5897435897,104.4470352517
603.7606837607,106.985281813
603.9316239316,103.2623263253
604.1025641026,105.1610395359
604.2735042735,108.0845749697
604.4444444444,101.2398224454
604.6153846154,101.6796929915
604.7863247863,103.3587024833
604.9572649573,102.2981485579
605.1282051282,106.5458322711
605.2991452991,106.7406436894
605.4700854701,106.6277616741
605.6410256410,107.7502016059
605.811965812,109.1070466871
605.9829059829,101.7938065448
606.1538461538,100.8604726931
606.3247863248,105.0958322483
606.4957264957,102.2450528816
606.6666666667,109.3423682044
606.8376068376,102.6344087704
607.0085470085,104.1064368256
607.1794871795,104.1839557322
607.3504273504,105.6762916446
607.5213675214,105.1935026442
607.6923076923,102.8288871741
607.8632478632,101.0852343557
608.0341880342,100.8654935868
608.2051282051,101.5949277415
608.3760683761,103.5103626978
608.5470085470,100.322852132
608.7179487179,101.2027514917
608.8888888889,108.574291894
609.0598290598,102.5594429518
609.2307692308,103.0310264101
609.4017094017,106.2050053618
609.5726495726,109.1682807227
609.7435897436,101.8118331359
609.9145299145,100.0175559802
610.0854700855,103.8086179948
610.2564102564,101.8939233312
610.4273504274,104.9515154271
610.5982905983,105.9526552807
610.7692307692,101.3694557226
610.9401709402,108.3559179131
611.1111111111,107.2502653414
611.2820512821,100.9778709833
611.452991453,100.9996462987
611.6239316239,109.8829755773
611.7948717949,108.6446103964
611.9658119658,109.9224864503
612.1367521368,105.4265333859
612.3076923077,107.2459291118
612.4786324786,104.0274574677
612.6495726496,102.4367890965
612.8205128205,109.5848959223
612.9914529915,105.0553455226
613.1623931624,106.2002522087
613.3333333333,102.4611741104
613.5042735043,100.3358819870
613.6752136752,106.8689797797
613.8461538462,109.1163209181
614.0170940171,109.7611359321
614.1880341880,104.0844126952
614.358974359,103.9753094577
614.5299145299,103.5668389413
614.7008547009,109.8459766638
614.8717948718,108.4571593232
615.0427350427,103.16106449
615.2136752137,100.5721715532
615.3846153846,105.4199573976
615.5555555556,105.9136810085
615.7264957265,106.7446984883
615.8974358974,105.5127000909
616.0683760684,106.1565237783
616.2393162393,102.7228444567
616.4102564103,100.7323147254
616.5811965812,103.1773970150
616.7521367521,101.9180057005
616.9230769231,106.1707270514
617.0940170940,100.6253972215
617.264957265,102.0902993423
617.4358974359,103.2562071385
617.6068376068,105.8572243927
617.7777777778,108.7123234809
617.9487179487,107.3572087536
618.1196581197,108.2221811187
618.2905982906,101.598748411
618.4615384615,108.206580941
618.6324786325,108.0827025793
618.8034188034,102.0883601070
618.9743589744,107.0407145323
619.1452991453,109.4224155474
619.3162393162,108.5511020919
619.4871794872,103.1288093817
619.6581196581,104.1544915616
619.8290598291,104.7120795516
620.,107.8910848055
620.1709401709,108.7562330834
620.3418803419,103.2937528743
620.5128205128,106.3267700368
620.6837606838,104.9020927873
620.8547008547,102.9400412289
621.0256410256,103.5004343514
621.1965811966,103.2019418208
621.3675213675,109.4823583568
621.5384615385,103.0022920288
621.7094017094,102.1937957406
621.8803418803,105.035562615
622.0512820513,100.9546561377
622.2222222222,100.610989647
622.3931623932,100.0891893027
622.5641025641,101.2745237742
622.7350427350,106.5412820903
622.905982906,107.9800122098
623.0769230769,101.4930162046
623.2478632479,108.4411697943
623.4188034188,106.7667444089
623.5897435897,106.3470412214
623.7606837607,102.5230336958
623.9316239316,105.270947555
624.1025641026,104.0349085534
624.2735042735,107.0495109666
624.4444444444,103.9346399945
624.6153846154,104.1985942171
624.7863247863,108.5174409853
624.9572649573,109.8144932163
625.1282051282,101.8160068995
625.2991452991,104.4023200167
625.4700854701,101.0012885555
625.6410256410,100.1609534552
625.811965812,104.5577801064
625.9829059829,105.3174086073
626.1538461538,102.4511043854
626.3247863248,100.7891930851
626.4957264957,106.9223303327
626.6666666667,107.9920084619
626.8376068376,107.1728938479
627.0085470085,102.5541002879
627.1794871795,103.7417078067
627.3504273504,104.1105777407
627.5213675214,103.964238121
627.6923076923,102.9724824442
627.8632478632,102.9457007707
628.0341880342,104.75989626
628.2051282051,103.5562206010
628.3760683761,109.2853931986
628.5470085470,105.0193890425
628.7179487179,102.6309948979
628.8888888889,106.4521795327
629.0598290598,106.4118699936
629.2307692308,102.8023044851
629.4017094017,100.3899862407
629.5726495726,100.1690782866
629.7435897436,108.9885619345
629.9145299145,106.1540124988
630.0854700855,100.2276576114
630.2564102564,102.6635068196
630.4273504274,107.5444896628
630.5982905983,104.2723065045
630.7692307692,104.1176848464
630.9401709402,103.1368194859
631.1111111111,109.3407644148
631.2820512821,104.5140286878
631.452991453,100.5959836644
631.6239316239,103.5405346518
631.7948717949,104.7866416044
631.9658119658,104.0086335222
632.1367521368,109.7918351795
632.3076923077,106.3819249840
632.4786324786,104.6909351349
632.6495726496,104.3487473014
632.8205128205,108.1059445479
632.9914529915,101.2790111567
633.1623931624,107.1315669311
633.3333333333,103.7332752872
633.5042735043,102.489966546
633.6752136752,103.1099248183
633.8461538462,103.8946204617
634.0170940171,103.8973343167
634.1880341880,107.7718047126
634.358974359,103.4600541621
634.5299145299,102.0594279499
634.7008547009,108.6396012514
634.8717948718,108.9199505657
635.0427350427,105.1751809732
635.2136752137,105.7177234156
635.3846153846,106.2785703583
635.5555555556,107.8680773764
635.7264957265,100.2018418720
635.8974358974,109.7545086846
636.0683760684,100.6831051491
636.2393162393,107.3046251842
636.4102564103,100.6953171266
636.5811965812,107.9627193124
636.7521367521,105.3130133487
636.9230769231,105.7385825226
637.0940170940,104.4688152814
637.264957265,104.2356425589
637.4358974359,101.2272208654
637.6068376068,102.2035488710
637.7777777778,106.2974973272
637.9487179487,108.7600605165
638.1196581197,109.0649396214
638.2905982906,105.5626605241
638.4615384615,105.5813206697
638.6324786325,101.9086374166
638.8034188034,102.1391332784
638.9743589744,105.9269323826
639.1452991453,103.2282623834
639.3162393162,105.4560067142
639.4871794872,103.8571690186
639.6581196581,108.1619052300
639.8290598291,101.2220685214
640.,106.5273486005
640.1709401709,100.2293875516
640.3418803419,102.5408624928
640.5128205128,100.0076309037
640.6837606838,109.4681580918
640.8547008547,101.7566787560
641.0256410256,103.2804065863
641.1965811966,100.2971975860
641.3675213675,107.9211488152
641.5384615385,109.0320902346
641.7094017094,102.869512663
641.8803418803,107.6759728907
642.0512820513,109.2230388324
642.2222222222,109.9831372522
642.3931623932,107.7160210496
642.5641025641,108.8594571907
642.7350427350,100.2856206526
642.905982906,103.7688315636
643.0769230769,103.107726077
643.2478632479,108.9938207266
643.4188034188,106.4224142204
643.5897435897,106.2710493066
643.7606837607,103.6862449647
643.9316239316,109.8050394253
644.1025641026,102.8215387227
644.2735042735,100.0117182648
